Temperature,Humidity,Years
44,77,3554.1650237489694
45,77,3398.866050283171
46,77,3259.4909159065905
47,77,3105.091401205741
48,77,2924.7294026828554
49,77,2717.437292538266
50,77,2488.2199843730154
51,77,2245.9341534949626
52,77,2001.4457508539535
53,77,1765.6672462737777
54,77,1547.742969322029
55,77,1353.8575913780298
56,77,1186.9289656568328
57,77,1047.06610843891
58,77,932.4266825277555
59,77,840.1050798551557
60,77,766.829716310859
61,77,709.4073837590722
62,77,664.9500543103898
63,77,630.9527029599454
64,77,605.2859837045489
65,77,586.1495375443594
66,77,572.0137508307079
67,77,561.564494156385
68,77,553.6569285238581
69,77,547.2796466557074
70,77,541.5279687571941
71,77,535.5842352633251
72,77,528.7028820166441
73,77,520.1986323318301
74,77,509.43712782094553
75,77,495.8286663201184
76,77,478.82738604910696
77,77,457.9401720543589
78,77,432.751542324525
79,77,402.97215225694225
80,77,368.517886432113
81,77,329.62118284372247
82,77,286.96277680716344
83,77,241.7882402762576
84,77,195.94396513152344
85,77,151.75013174936095
86,77,111.65678897426008
87,77,77.7278649898671
88,77,51.13457827007773
89,77,31.905462783754846
90,77,19.073344760749585
91,77,11.127332720127963
92,77,6.513542105993416
93,77,3.9644177520324613
94,77,2.600899981406177
95,77,1.8819870120627447
96,77,1.5020494728097342
97,77,1.2979364395407935
98,77,1.1852850041286984
99,77,1.1209680115706386
0,78,6000.999990341576
1,78,6000.999990328145
2,78,6000.999990313531
3,78,6000.999990297645
4,78,6000.999990280389
5,78,6000.999990261662
6,78,6000.999990241353
7,78,6000.999990219345
8,78,6000.999990195516
9,78,6000.999990169738
10,78,6000.999990141879
11,78,6000.999990111805
12,78,6000.999990079385
13,78,6000.999990044489
14,78,6000.999990007005
15,78,6000.999989966837
16,78,6000.999989923923
17,78,6000.999989878241
18,78,6000.9999898298365
19,78,6000.999989778831
20,78,6000.999989725444
21,78,6000.999989670003
22,78,6000.999989612936
23,78,6000.999989554704
24,78,6000.999989495666
25,78,6000.999989435724
26,78,6000.99998937364
27,78,6000.999989305687
28,78,6000.99998922307
29,78,6000.999989107004
30,78,6000.999988919076
31,78,6000.99998858122
32,78,6000.999987929699
33,78,6000.999986592289
34,78,6000.999983586982
35,78,6000.999975586834
36,78,6000.999945441887
37,78,6000.999704299904
38,78,6000.990648703882
39,78,5999.1534930567805
40,78,5854.1529347911855
41,78,5000.054597553202
42,78,4177.615436990251
43,78,3771.868476550253
44,78,3565.010428800763
45,78,3419.3294478156663
46,78,3276.672382122788
47,78,3113.7614852225856
48,78,2923.025639099378
49,78,2705.282886493945
50,78,2466.6994363700237
51,78,2216.9458462174557
52,78,1967.3588897149102
53,78,1728.9278955482998
54,78,1510.502811896347
55,78,1317.7290036602003
56,78,1152.9147936783165
57,78,1015.6348269639902
58,78,903.6615557933014
59,78,813.8608371238686
60,78,742.8587829000462
61,78,687.4449938530252
62,78,644.7632196796553
63,78,612.36312035986
64,78,588.1762924144672
65,78,570.4597584525758
66,78,557.732245393576
67,78,548.7160235678953
68,78,542.2893621242702
69,78,537.4503397008357
70,78,533.2905696002322
71,78,528.9765220153788
72,78,523.7360788178488
73,78,516.8484935533872
74,78,507.6369315314399
75,78,495.464181017784
76,78,479.7339322564208
77,78,459.9021525903717
78,78,435.50529336081553
79,78,406.21362919371035
80,78,371.9173405210989
81,78,332.8471142923699
82,78,289.71620282869935
83,78,243.84466531463974
84,78,197.19411988920368
85,78,152.22379628659496
86,78,111.51273117496474
87,78,77.20375618948859
88,78,50.47251281110121
89,78,31.28638571196183
90,78,18.589185376767603
91,78,10.79406714577159
92,78,6.3047894675182095
93,78,3.842105201054919
94,78,2.5322088503933484
95,78,1.8442206108637018
96,78,1.4813705572624285
97,78,1.2865178451230066
98,78,1.178876514625421
99,78,1.1173000790489735
0,79,6000.999990340711
1,79,6000.999990327649
2,79,6000.999990313435
3,79,6000.9999902979835
4,79,6000.999990281198
5,79,6000.999990262983
6,79,6000.999990243234
7,79,6000.999990221838
8,79,6000.999990198683
9,79,6000.999990173649
10,79,6000.999990146621
11,79,6000.999990117474
12,79,6000.999990086102
13,79,6000.999990052402
14,79,6000.999990016288
15,79,6000.99998997771
16,79,6000.999989936658
17,79,6000.999989893176
18,79,6000.999989847393
19,79,6000.999989799534
20,79,6000.999989749948
21,79,6000.99998969911
22,79,6000.999989647612
23,79,6000.999989596081
24,79,6000.999989544993
25,79,6000.999989494252
26,79,6000.999989442337
27,79,6000.9999893846725
28,79,6000.9999893105005
29,79,6000.99998919692
30,79,6000.999988997103
31,79,6000.999988615191
32,79,6000.999987846251
33,79,6000.999986206278
34,79,6000.999982329508
35,79,6000.999971032116
36,79,6000.99991966559
37,79,6000.999300686197
38,79,6000.954144153136
39,79,5991.366710058127
40,79,5670.010987476888
41,79,4736.148352909763
42,79,4076.356822277833
43,79,3758.1746007806337
44,79,3580.5398134357024
45,79,3439.688582939742
46,79,3291.942737465932
47,79,3119.9521275459133
48,79,2918.887130058287
49,79,2691.1107968794763
50,79,2443.8378277325596
51,79,2187.462185891328
52,79,1933.6842775300915
53,79,1693.4513794119725
54,79,1475.217279559224
55,79,1284.0298833577708
56,79,1121.5799441069296
57,79,986.936913572113
58,79,877.5342322326766
59,79,790.0559331945955
60,79,721.0642918846427
61,79,667.3596975929711
62,79,626.1365312759093
63,79,595.0114624823887
64,79,571.9853443970267
65,79,555.3788083202261
66,79,543.7642970279109
67,79,535.9056339798238
68,79,530.7092913151791
69,79,527.1877158996389
70,79,524.4331550970774
71,79,521.599629489535
72,79,517.890634113459
73,79,512.5506383030151
74,79,504.85943311259496
75,79,494.1298296383015
76,79,479.71113445413135
77,79,461.00315437293847
78,79,437.4879338971758
79,79,408.7882086095425
80,79,374.76088107710234
81,79,335.62748759714316
82,79,292.1273576858034
83,79,245.6503947940505
84,79,198.27112451385187
85,79,152.58760814040156
86,79,111.3086963433879
87,79,76.65679395374056
88,79,49.81223332960581
89,79,30.682076681669276
90,79,18.123478925007838
91,79,10.477236326792148
92,79,6.108240025467901
93,79,3.7278403769038038
94,79,2.468425795494558
95,79,1.8093103893338414
96,79,1.462318549858348
97,79,1.2760250944425886
98,79,1.1730028561626145
99,79,1.1139495070223673
0,80,6000.99999033938
1,80,6000.999990326659
2,80,6000.9999903128155
3,80,6000.999990297765
4,80,6000.999990281418
5,80,6000.99999026368
6,80,6000.999990244454
7,80,6000.999990223636
8,80,6000.9999902011195
9,80,6000.999990176798
10,80,6000.999990150564
11,80,6000.999990122317
12,80,6000.999990091968
13,80,6000.999990059442
14,80,6000.999990024691
15,80,6000.9999899877075
16,80,6000.999989948539
17,80,6000.999989907303
18,80,6000.99998986422
19,80,6000.9999898196265
20,80,6000.999989774006
21,80,6000.999989727993
22,80,6000.999989682343
23,80,6000.999989637839
24,80,6000.999989595044
25,80,6000.999989553783
26,80,6000.999989512085
27,80,6000.999989464205
28,80,6000.999989396816
29,80,6000.999989281759
30,80,6000.999989061453
31,80,6000.9999886169335
32,80,6000.9999876875645
33,80,6000.999985627948
34,80,6000.999980461844
35,80,6000.999963573554
36,80,6000.999865208069
37,80,6000.997865207408
38,80,6000.729806634578
39,80,5960.864695808755
40,80,5414.034746924581
41,80,4526.329624869732
42,80,4010.7726356853746
43,80,3756.6646206869623
44,80,3598.6290188922508
45,80,3458.92484535398
46,80,3304.7299653006853
47,80,3123.3107900870764
48,80,2912.0918868149874
49,80,2674.789421841038
50,80,2419.5692664551652
51,80,2157.4590223516852
52,80,1900.4127559037033
53,80,1659.218789285668
54,80,1441.8423249170723
55,80,1252.688772617297
56,80,1092.8344160913707
57,80,960.8783686680239
58,80,853.9614899379026
59,80,768.6295270063275
60,80,701.4149994210018
61,80,649.1528793793896
62,80,609.1036378084406
63,80,578.960747981018
64,80,556.8008362739363
65,80,541.0131540052222
66,80,530.2285045222578
67,80,523.2571337783739
68,80,519.0389658401292
69,80,516.6062783294467
70,80,515.0572595677976
71,80,513.538174570542
72,80,511.2317692398856
73,80,507.34995532591523
74,80,501.1297388563787
75,80,491.83281211507364
76,80,478.7512439609505
77,80,461.2242155218439
78,80,438.67345553737357
79,80,410.66705545936355
80,80,377.0207200045046
81,80,337.9386901236681
82,80,294.1788373686375
83,80,247.19494921718297
84,80,199.1708232257008
85,80,152.84210135623158
86,80,111.0477757506281
87,80,76.09063112821076
88,80,49.15660792953176
89,80,30.094114824562972
90,80,17.676682224120956
91,80,10.17663681732467
92,80,5.923457119688751
93,80,3.6212032698107275
94,80,2.4092368228062844
95,80,1.7770498570155029
96,80,1.4447667118505299
97,80,1.2663828519740177
98,80,1.1676195482709177
99,80,1.1108897465586867
0,81,6000.99999033765
1,81,6000.999990325243
2,81,6000.9999903117405
3,81,6000.999990297061
4,81,6000.999990281122
5,81,6000.999990263834
6,81,6000.999990245101
7,81,6000.999990224828
8,81,6000.999990202919
9,81,6000.99999017928
10,81,6000.999990153816
11,81,6000.999990126447
12,81,6000.999990097104
13,81,6000.999990065745
14,81,6000.99999003236
15,81,6000.99998999699
16,81,6000.999989959743
17,81,6000.999989920822
18,81,6000.999989880542
19,81,6000.999989839363
20,81,6000.9999897979105
21,81,6000.999989756981
22,81,6000.999989717499
23,81,6000.999989680386
24,81,6000.999989646246
25,81,6000.999989614713
26,81,6000.999989583162
27,81,6000.999989544269
28,81,6000.99998948139
29,81,6000.999989359654
30,81,6000.999989107706
31,81,6000.999988576195
32,81,6000.999987427466
33,81,6000.999984775162
34,81,6000.999977622271
35,81,6000.999950476218
36,81,6000.999730942304
37,81,6000.991341342943
38,81,5999.3360502676605
39,81,5875.946911327345
40,81,5135.8896096947965
41,81,4371.396922689812
42,81,3971.6129293300305
43,81,3763.327857626414
44,81,3617.595407867057
45,81,3476.228451005375
46,81,3314.5933551101853
47,81,3123.5805821594868
48,81,2902.4914215906056
49,81,2656.2436176993724
50,81,2393.868434052696
51,81,2126.9363674674314
52,81,1867.5430213362067
53,81,1626.2049877620718
54,81,1410.3176834417723
55,81,1223.612479910119
56,81,1066.5643956053445
57,81,937.3412109169581
58,81,832.8366633085565
59,81,749.4979819900789
60,81,683.8575272895873
61,81,632.8046341337467
62,81,593.6781730970353
63,81,564.2558892720023
64,81,542.69500624585
65,81,527.4571748478586
66,81,517.23533677271
67,81,510.8905081649064
68,81,507.4011637380876
69,81,505.8251290466824
70,81,505.2725076120799
71,81,504.88754646633464
72,81,503.83721697138037
73,81,501.30461304017257
74,81,496.48610235393585
75,81,488.5925911979545
76,81,476.8573385210626
77,81,460.55543637285706
78,81,439.0430421504591
79,81,411.82674829473046
80,81,378.67294690598226
81,81,339.759782287383
82,81,295.85505206756744
83,81,248.4690940426019
84,81,199.8899238823298
85,81,152.9883790005381
86,81,110.73336748027099
87,81,75.50900503780065
88,81,48.508444525481714
89,81,29.52396974221003
90,81,17.24916400017121
91,81,9.89202348814186
92,81,5.749999643647585
93,81,3.5217872663250533
94,81,2.3543447727397044
95,81,1.747246349385712
96,81,1.4285978305304963
97,81,1.2575217789090423
98,81,1.1626857147540222
99,81,1.1080963713589285
0,82,6000.999990335578
1,82,6000.99999032346
2,82,6000.9999903102735
3,82,6000.999990295943
4,82,6000.999990280384
5,82,6000.999990263515
6,82,6000.999990245248
7,82,6000.999990225498
8,82,6000.999990204172
9,82,6000.999990181192
10,82,6000.999990156478
11,82,6000.999990129972
12,82,6000.999990101627
13,82,6000.9999900714365
14,82,6000.999990039433
15,82,6000.999990005711
16,82,6000.999989970447
17,82,6000.999989933929
18,82,6000.999989896583
19,82,6000.999989858998
20,82,6000.999989821951
21,82,6000.999989786409
22,82,6000.999989753455
23,82,6000.999989724124
24,82,6000.9999896989975
25,82,6000.999989677384
26,82,6000.999989655729
27,82,6000.9999896246345
28,82,6000.999989563193
29,82,6000.999989427978
30,82,6000.999989129865
31,82,6000.999988478873
32,82,6000.999987028006
33,82,6000.999983516869
34,82,6000.999973137821
35,82,6000.999925177301
36,82,6000.9993279145565
37,82,6000.954187630816
38,82,5991.911076665423
39,82,5710.3305512015395
40,82,4882.571951278125
41,82,4263.233262932795
42,82,3951.4204554951116
43,82,3775.073366206412
44,82,3636.123166707738
45,82,3490.9755798101637
46,82,3321.210737814068
47,82,3120.590323594777
48,82,2890.0029771921454
49,82,2635.4488989588817
50,82,2366.7464680732596
51,82,2095.9159289560803
52,82,1835.081109484842
53,82,1594.3803263481916
54,82,1380.5706912933886
55,82,1196.6913807333513
56,82,1042.6382008365886
57,82,916.1893202649309
58,82,814.0348823604028
59,82,732.559236365442
60,82,668.319752535776
61,82,618.2761407930117
62,82,579.8551121436391
63,82,550.9240558385727
64,82,529.7240661419764
65,82,514.7917766048079
66,82,504.88510042343427
67,82,498.9194642211109
68,82,495.9165684066332
69,82,494.9654328243204
70,82,495.19438641273393
71,82,495.75214960513995
72,82,495.79602167739046
73,82,494.4854264747834
74,82,490.97980099090773
75,82,484.4411731505333
76,82,474.04387579140194
77,82,458.99666972817704
78,82,438.5857743215429
79,82,412.24990214029015
80,82,379.6980093959626
81,82,341.07281143957914
82,82,297.14238330118854
83,82,249.4648740846937
84,82,200.42595522341094
85,82,153.02803761204083
86,82,110.36910222816408
87,82,74.9156845022954
88,82,47.870464566373506
89,82,28.972996307988993
90,82,16.84121026331214
91,82,9.623116619795423
92,82,5.58742671041093
93,82,3.429201037375623
94,82,2.30346953909907
95,82,1.7197206132708058
96,82,1.4137037214450612
97,82,1.2493781415323746
98,82,1.1581638199829762
99,82,1.105546912491921
0,83,6000.999990333221
1,83,6000.999990321368
2,83,6000.999990308475
3,83,6000.999990294467
4,83,6000.999990279266
5,83,6000.999990262796
6,83,6000.999990244973
7,83,6000.999990225719
8,83,6000.999990204958
9,83,6000.999990182619
10,83,6000.9999901586425
11,83,6000.99999013299
12,83,6000.999990105646
13,83,6000.999990076638
14,83,6000.999990046045
15,83,6000.99999001402
16,83,6000.999989980818
17,83,6000.99998994682
18,83,6000.999989912567
19,83,6000.999989878788
20,83,6000.999989846425
21,83,6000.999989816609
22,83,6000.999989790576
23,83,6000.99998976944
24,83,6000.999989753668
25,83,6000.999989742066
26,83,6000.999989729815
27,83,6000.999989704807
28,83,6000.999989640696
29,83,6000.999989483126
30,83,6000.999989119794
31,83,6000.999988305307
32,83,6000.999986432507
33,83,6000.999981633512
34,83,6000.999965653139
35,83,6000.999869652499
36,83,6000.997795172377
37,83,6000.7112672462545
38,83,5962.32280627585
39,83,5475.683116953599
40,83,4677.5305643264655
41,83,4191.610271471197
42,83,3944.4043923871154
43,83,3789.5319546725345
44,83,3653.20206130292
45,83,3502.704079303424
46,83,3324.3632575321767
47,83,3114.2431730648946
48,83,2874.6009528963873
49,83,2612.425024583729
50,83,2338.2462800351586
51,83,2064.4381714791816
52,83,1803.0395412248895
53,83,1563.7121067006099
54,83,1352.5198238358946
55,83,1171.8043570404714
56,83,1020.9118098555202
57,83,897.2738844577813
58,83,797.4180162808877
59,83,717.6970314736219
60,83,654.7142309046106
61,83,605.5122414708762
62,83,567.6124801146818
63,83,538.9754954043988
64,83,517.9281397089378
65,83,503.08349514009046
66,83,493.26631691390077
67,83,487.44925296885384
68,83,484.70125944445715
69,83,484.1478270810552
70,83,484.9418179820863
71,83,486.24334099529415
72,83,487.2069788796351
73,83,486.9748582075895
74,83,484.674681518575
75,83,479.4231189496572
76,83,470.3370497963177
77,83,456.558084125013
78,83,437.29926476263967
79,83,411.92576300827875
80,83,380.08118776743385
81,83,341.8631279080101
82,83,298.02934163073854
83,83,250.1756438228017
84,83,200.77721715449863
85,83,152.96308560566868
86,83,109.95876662922055
87,83,74.31441794623242
88,83,47.245279429647105
89,83,28.442431637277235
90,83,16.453030517736195
91,83,9.369608833576343
92,83,5.435301833940735
93,83,3.3430700331027374
94,83,2.2563480805275686
95,83,1.694306316461363
96,83,1.3999847177332154
97,83,1.2418934278122735
98,83,1.1540194166062423
99,83,1.103220702301115
0,84,6000.999990330622
1,84,6000.999990319017
2,84,6000.999990306398
3,84,6000.999990292693
4,84,6000.99999027783
5,84,6000.9999902617365
6,84,6000.999990244339
7,84,6000.999990225566
8,84,6000.999990205352
9,84,6000.999990183643
10,84,6000.999990160399
11,84,6000.999990135601
12,84,6000.999990109269
13,84,6000.999990081467
14,84,6000.999990052328
15,84,6000.999990022068
16,84,6000.999989991028
17,84,6000.999989959688
18,84,6000.999989928716
19,84,6000.999989898994
20,84,6000.999989871626
21,84,6000.999989847915
22,84,6000.999989829229
23,84,6000.999989816703
24,84,6000.999989810582
25,84,6000.999989808937
26,84,6000.999989805262
27,84,6000.999989783956
28,84,6000.999989711738
29,84,6000.99998952022
30,84,6000.999989066435
31,84,6000.999988027526
32,84,6000.999985553163
33,84,6000.999978735043
34,84,6000.999952162012
35,84,6000.999725549567
36,84,6000.990273322331
37,84,5999.146961081546
38,84,5880.217037987922
39,84,5217.503550327598
40,84,4524.070034686596
41,84,4147.138846487653
42,84,3946.147666882435
43,84,3804.9027232005337
44,84,3668.075015638518
45,84,3511.088770240692
46,84,3323.9193473581904
47,84,3104.505026450565
48,84,2856.3082879259528
49,84,2587.2294624998567
50,84,2308.4376507737206
51,84,2032.5591387984387
52,84,1771.4362492185444
53,84,1534.1657827634701
54,84,1326.0778558211573
55,84,1148.8232257361774
56,84,1001.2338093520365
57,84,880.4382944820175
58,84,782.8391746293721
59,84,704.7848547759633
60,84,642.9415114495379
61,84,594.4440879264719
62,84,556.9132896588384
63,84,528.4047152581505
64,84,507.33164899609915
65,84,492.38407947744554
66,84,482.45454672900615
67,84,476.5748460765444
68,84,473.86441920782823
69,84,473.48988510555665
70,84,474.6346255724404
71,84,476.477130382585
72,84,478.1767508791377
73,84,478.8656597306586
74,84,477.6463576921615
75,84,473.5952550266172
76,84,465.77491494855803
77,84,453.26056787585816
78,84,435.19020028537096
79,84,410.85075919105844
80,84,379.81305791708155
81,84,342.1197035350397
82,84,298.5067288857974
83,84,250.59609863476803
84,84,200.94272857217538
85,84,152.7958589370931
86,84,109.50622614720659
87,84,73.70888356212257
88,84,46.63536969256595
89,84,27.933394068261965
90,84,16.084764606405955
91,84,9.131171766722675
92,84,5.293196628112242
93,84,3.2630376234266985
94,84,2.2127342600855675
95,84,1.6708495031957273
96,84,1.387349157047488
97,84,1.2350139765268555
98,84,1.1502209062504145
99,84,1.1010987279962412
0,85,6000.999990327828
1,85,6000.999990316454
2,85,6000.999990304091
3,85,6000.999990290672
4,85,6000.999990276129
5,85,6000.999990260396
6,85,6000.999990243408
7,85,6000.999990225103
8,85,6000.999990205427
9,85,6000.999990184342
10,85,6000.9999901618285
11,85,6000.999990137895
12,85,6000.999990112596
13,85,6000.999990086038
14,85,6000.999990058408
15,85,6000.999990030002
16,85,6000.999990001243
17,85,6000.999989972726
18,85,6000.999989945258
19,85,6000.999989919876
20,85,6000.999989897856
21,85,6000.999989880661
22,85,6000.999989869769
23,85,6000.999989866261
24,85,6000.999989870004
25,85,6000.99998987806
26,85,6000.999989881691
27,85,6000.999989860829
28,85,6000.999989773346
29,85,6000.999989532692
30,85,6000.999988954578
31,85,6000.999987604685
32,85,6000.999984247798
33,85,6000.999974077996
34,85,6000.999925159556
35,85,6000.999263145674
36,85,6000.944191419621
37,85,5990.8034955290095
38,85,5722.264374077364
39,85,4980.193915486043
40,85,4415.541310629605
41,85,4122.131622716669
42,85,3953.315193265709
43,85,3819.833435784908
44,85,3680.192249105175
45,85,3515.9175709366127
46,85,3319.8191970276002
47,85,3091.3935214175244
48,85,2835.1883111794823
49,85,2559.9510723941003
50,85,2277.4123607997403
51,85,2000.3472277858007
52,85,1740.2933903107764
53,85,1505.7059167398127
54,85,1301.1545876361517
55,85,1127.616569536059
56,85,983.4496734470412
57,85,865.5224020583973
58,85,770.1466798088125
59,85,693.689504933853
60,85,632.8932396087345
61,85,584.9917440554204
62,85,547.7075942192525
63,85,519.1919226695015
64,85,497.94407347820214
65,85,482.73051722759544
66,85,472.51166926308053
67,85,466.37951972942193
68,85,463.50634172000696
69,85,463.1037368676713
70,85,464.3909973688459
71,85,466.57172860123046
72,85,468.8177154676532
73,85,470.2591786700348
74,85,469.9810574197402
75,85,467.0260611869779
76,85,460.40724537006975
77,85,449.13594079288737
78,85,432.274762995772
79,85,409.0289911083048
80,85,378.88993377594346
81,85,341.8354515698508
82,85,298.56780841002677
83,85,250.72231219176174
84,85,200.92217761264763
85,85,152.5289375662054
86,85,109.01534957766007
87,85,73.10264237953939
88,85,46.04306738261252
89,85,27.44688395211131
90,85,15.736489997698506
91,85,8.907462417426677
92,85,5.160694037317776
93,85,3.1887659252525626
94,85,2.172398546369971
95,85,1.6492080144301102
96,85,1.3757128746508072
97,85,1.2286906222120786
98,85,1.1467393142662672
99,85,1.099163495187001
0,86,6000.999990324878
1,86,6000.999990313719
2,86,6000.999990301598
3,86,6000.99999028845
4,86,6000.999990274213
5,86,6000.99999025883
6,86,6000.999990242239
7,86,6000.999990224392
8,86,6000.999990205249
9,86,6000.999990184788
10,86,6000.999990163013
11,86,6000.9999901399615
12,86,6000.999990115725
13,86,6000.99999009046
14,86,6000.999990064415
15,86,6000.999990037964
16,86,6000.999990011631
17,86,6000.999989986133
18,86,6000.999989962421
19,86,6000.999989941699
20,86,6000.999989925416
21,86,6000.999989915184
22,86,6000.99998991254
23,86,6000.999989918422
24,86,6000.999989932131
25,86,6000.999989949341
26,86,6000.999989958438
27,86,6000.999989933639
28,86,6000.999989821508
29,86,6000.999989511681
30,86,6000.999988762938
31,86,6000.999986975114
32,86,6000.999982273713
33,86,6000.999966119209
34,86,6000.999862983675
35,86,6000.997356569697
36,86,6000.627943869055
37,86,5958.496596500013
38,86,5501.7861235700275
39,86,4786.628561434296
40,86,4342.473588685341
41,86,4110.608559942743
42,86,3963.4095790547713
43,86,3833.325727030361
44,86,3689.1710746057015
45,86,3517.069476213536
46,86,3312.060576832661
47,86,3074.9681533193348
48,86,2811.3373531007555
49,86,2530.7042189837507
50,86,2245.279537652951
51,86,1967.8800614557808
52,86,1709.6361315850295
53,86,1478.296912314014
54,86,1277.659118553152
55,86,1108.0529365987863
56,86,967.4053396436308
57,86,852.366107540812
58,86,759.1874739396022
59,86,684.2742298695774
60,86,624.4549831785052
61,86,577.0666622986316
62,86,539.9345635906758
63,86,511.3046289064602
64,86,489.76099834928283
65,86,474.145445374734
66,86,463.48559960371944
67,86,456.933870544407
68,86,453.7168089720136
69,86,453.0939408443018
70,86,454.3250520179853
71,86,456.6450415115779
72,86,459.24562318419896
73,86,461.2633772494111
74,86,461.7741341167516
75,86,459.7947253410837
76,86,454.2951033592664
77,86,444.2269416583525
78,86,428.57890132404617
79,86,406.4726381408682
80,86,377.31427734792925
81,86,341.00754464819425
82,86,298.20848587409427
83,86,250.55178511302918
84,86,200.71587939407007
85,86,152.16506640350323
86,86,108.48993719944635
87,86,72.49909498602467
88,86,45.47054121740654
89,86,26.983786020294655
90,86,15.40822933219403
91,86,8.698129103790913
92,86,5.037391121760134
93,86,3.1199363577087276
94,86,2.1351276068153844
95,86,1.6292508891474675
96,86,1.3649987095948672
97,86,1.222878358330851
98,86,1.1435480791463344
99,86,1.0973989014122654
0,87,6000.999990321809
1,87,6000.999990310853
2,87,6000.99999029896
3,87,6000.99999028607
4,87,6000.999990272129
5,87,6000.999990257083
6,87,6000.999990240883
7,87,6000.999990223489
8,87,6000.999990204878
9,87,6000.999990185047
10,87,6000.999990164025
11,87,6000.999990141883
12,87,6000.999990118752
13,87,6000.999990094843
14,87,6000.999990070475
15,87,6000.999990046103
16,87,6000.999990022366
17,87,6000.999990000109
18,87,6000.999989980442
19,87,6000.999989964736
20,87,6000.999989954613
21,87,6000.999989951811
22,87,6000.999989957869
23,87,6000.999989973455
24,87,6000.999989997053
25,87,6000.999990022504
26,87,6000.999990034477
27,87,6000.999989999922
28,87,6000.999989850841
29,87,6000.99998944514
30,87,6000.999988461031
31,87,6000.99998604191
32,87,6000.999979189649
33,87,6000.999951304737
34,87,6000.999691044078
35,87,6000.987165159449
36,87,5998.577922777289
37,87,5872.819318140801
38,87,5261.805665578468
39,87,4640.6809353843055
40,87,4295.863661155201
41,87,4108.034583599803
42,87,3974.577963375116
43,87,3844.658861623151
44,87,3694.761068436228
45,87,3514.495089955474
46,87,3300.686498477513
47,87,3055.3217424440572
48,87,2784.878251911212
49,87,2499.623428305095
50,87,2212.161338936641
51,87,1935.2415673623957
52,87,1679.4914787549205
53,87,1451.9035544789263
54,87,1255.5016763792237
55,87,1090.0034168451825
56,87,952.9500934742003
57,87,840.8122882323546
58,87,749.8099607367143
59,87,676.401422786757
60,87,617.5087469067523
61,87,570.5739794814116
62,87,533.5245094160625
63,87,504.69933340623606
64,87,482.7653685233475
65,87,466.63787711372265
66,87,455.4104012783079
67,87,448.2952612628773
68,87,444.57387411729894
69,87,443.55568238118445
70,87,444.54460401044525
71,87,446.81221221790463
72,87,449.57715308158333
73,87,451.99062654757546
74,87,453.12827594339814
75,87,451.98986977313433
76,87,447.5101002295928
77,87,438.5869632117382
78,87,424.1384209262891
79,87,403.20225797680445
80,87,375.09506104022597
81,87,339.63772488152705
82,87,297.4275016558989
83,87,250.08350942448357
84,87,200.32474628499997
85,87,151.70708447738957
86,87,107.93365457475687
87,87,71.90144254843806
88,87,44.919784770395694
89,87,26.544873078760606
90,87,15.099958063258995
91,87,8.502816998390202
92,87,4.922901427657141
93,87,3.0562499661673597
94,87,2.1007238208296197
95,87,1.6108577604507683
96,87,1.3551360294027042
97,87,1.217536020319387
98,87,1.1406228568961108
99,87,1.0957901195611615
0,88,6000.9999903186535
1,88,6000.999990307889
2,88,6000.9999902962145
3,88,6000.999990283573
4,88,6000.999990269919
5,88,6000.999990255203
6,88,6000.999990239389
7,88,6000.999990222449
8,88,6000.9999902043755
9,88,6000.999990185187
10,88,6000.999990164941
11,88,6000.999990143743
12,88,6000.999990121771
13,88,6000.999990099294
14,88,6000.99999007671
15,88,6000.999990054567
16,88,6000.999990033621
17,88,6000.999990014862
18,88,6000.999989999558
19,88,6000.999989989263
20,88,6000.999989985756
21,88,6000.999989990866
22,88,6000.999990006059
23,88,6000.999990031563
24,88,6000.999990064736
25,88,6000.999990097019
26,88,6000.99999010833
27,88,6000.999990056343
28,88,6000.999989854126
29,88,6000.999989316448
30,88,6000.99998800387
31,88,6000.999984645332
32,88,6000.999974130135
33,88,6000.999920335106
34,88,6000.999093218421
35,88,6000.920205496906
36,88,5988.040749781188
37,88,5715.652075749741
38,88,5042.441985472712
39,88,4536.583400172255
40,88,4268.240618935709
41,88,4111.020129285738
42,88,3985.461779122518
43,88,3853.327937855898
44,88,3696.814469701467
45,88,3508.200055443685
46,88,3285.774889772431
47,88,3032.5732999792294
48,88,2755.954770919296
49,88,2466.8586275090456
50,88,2178.1890397225493
51,88,1902.519331799366
52,88,1649.8871966913057
53,88,1426.491387532278
54,88,1234.5950332324435
55,88,1073.3436327638242
56,88,939.9388048133206
57,88,830.7091060439466
58,88,741.8663090074683
59,88,669.9348855595547
60,88,611.9351654761772
61,88,565.4146011576255
62,88,528.4008095607751
63,88,499.3232203859606
64,88,476.9288716335312
65,88,460.20417089262065
66,88,448.306738263202
67,88,440.5076700273175
68,88,436.1430643921166
69,88,434.5733510727236
70,88,435.14921288741795
71,88,437.1833119116186
72,88,439.92746569375555
73,88,442.55535746936175
74,88,444.1514657895556
75,88,443.70797110695696
76,88,440.1333453431466
77,88,432.27951311841355
78,88,418.99886697923705
79,88,399.2469520379582
80,88,372.2480635964239
81,88,337.73259690189286
82,88,296.2266336547607
83,88,249.31805234824427
84,88,199.75027543187988
85,88,151.1578660123703
86,88,107.34997394614294
87,88,71.31265270275406
88,88,44.392607444956724
89,88,26.13081077307594
90,88,14.811612043726457
91,88,8.321173216079188
92,88,4.816856977745886
93,88,2.997427554265718
